batch_index,metric,tau,area,comp,suff
2,mae,5,0.1,9.110624,16.953737
2,mae,5,0.15,10.40939,15.829057
2,mse,5,0.05,4.183761,20.544724
2,mse,5,0.075,5.225637,19.20137
2,mse,5,0.1,6.298343,18.536026
2,mse,5,0.15,8.296807,16.421879
2,mae,6,0.05,7.599943,17.647385
2,mae,6,0.075,8.790255,16.820503
2,mae,6,0.1,9.987286,16.267162
2,mae,6,0.15,10.616023,15.239856
2,mse,6,0.05,4.584321,19.660995
2,mse,6,0.075,6.273914,17.982494
2,mse,6,0.1,7.593917,16.835606
2,mse,6,0.15,8.828037,14.884863
2,mae,7,0.05,6.674191,18.118105
2,mae,7,0.075,8.258062,16.661356
2,mae,7,0.1,9.549055,16.002459
2,mae,7,0.15,11.56408,14.051952
2,mse,7,0.05,3.995706,20.314091
2,mse,7,0.075,5.469715,17.249405
2,mse,7,0.1,7.151284,16.500753
2,mse,7,0.15,10.200357,13.363041
2,mae,8,0.05,7.684006,17.961361
2,mae,8,0.075,9.043291,16.583263
2,mae,8,0.1,9.707629,15.787897
2,mae,8,0.15,11.633364,13.994196
2,mse,8,0.05,4.866908,20.296955
2,mse,8,0.075,6.680579,17.787472
2,mse,8,0.1,7.459986,16.243538
2,mse,8,0.15,9.815935,13.091823
2,mae,9,0.05,7.166531,17.430918
2,mae,9,0.075,8.888327,16.467421
2,mae,9,0.1,9.787731,15.420555
2,mae,9,0.15,11.42054,14.311171
2,mse,9,0.05,4.131754,18.665001
2,mse,9,0.075,6.027211,17.272083
2,mse,9,0.1,7.567883,15.214144
2,mse,9,0.15,9.991968,13.363806
2,mae,10,0.05,6.949431,17.676434
2,mae,10,0.075,9.221074,15.949268
2,mae,10,0.1,9.994089,15.19051
2,mae,10,0.15,11.99112,13.64798
2,mse,10,0.05,3.77909,19.63611
2,mse,10,0.075,6.297443,15.952186
2,mse,10,0.1,7.419674,14.592163
2,mse,10,0.15,10.904291,12.132395
2,mae,11,0.05,7.441988,16.835579
2,mae,11,0.075,8.899868,15.121634
2,mae,11,0.1,9.787172,14.520303
2,mae,11,0.15,10.715839,13.423453
2,mse,11,0.05,4.471961,17.967033
2,mse,11,0.075,6.090508,14.798759
2,mse,11,0.1,7.294827,13.798384
2,mse,11,0.15,8.682655,11.568775
2,mae,12,0.05,7.232599,17.31786
2,mae,12,0.075,9.011616,15.519306
2,mae,12,0.1,10.160322,14.967775
2,mae,12,0.15,11.316795,13.195116
2,mse,12,0.05,4.235359,18.929588
2,mse,12,0.075,6.364119,15.409657
2,mse,12,0.1,7.865279,14.471325
2,mse,12,0.15,9.2377,11.19808
2,mae,13,0.05,8.036847,16.419086
2,mae,13,0.075,8.977848,15.577802
2,mae,13,0.1,9.777203,15.108331
2,mae,13,0.15,10.829329,13.691261
2,mse,13,0.05,5.05936,17.394627
2,mse,13,0.075,6.531817,15.583847
2,mse,13,0.1,7.769255,14.479106
2,mse,13,0.15,9.220769,11.993488
2,mae,14,0.05,7.633869,16.360451
2,mae,14,0.075,9.425299,15.438005
2,mae,14,0.1,10.623469,15.072892
2,mae,14,0.15,11.434844,14.962343
2,mse,14,0.05,5.009692,17.208763
2,mse,14,0.075,7.256254,15.466841
2,mse,14,0.1,8.872599,14.7696
2,mse,14,0.15,10.060812,14.547962
2,mae,15,0.05,7.365261,16.227604
2,mae,15,0.075,8.749974,15.780893
2,mae,15,0.1,9.439356,14.925178
2,mae,15,0.15,11.136663,14.46163
2,mse,15,0.05,4.561801,16.935795
2,mse,15,0.075,6.30432,15.84517
2,mse,15,0.1,7.150019,14.617552
2,mse,15,0.15,9.364407,14.006993
2,mae,16,0.05,7.363511,16.858679
2,mae,16,0.075,8.664753,15.628056
2,mae,16,0.1,9.774895,15.458503
2,mae,16,0.15,11.248905,14.851404
2,mse,16,0.05,4.595269,17.872932
2,mse,16,0.075,6.295654,15.427764
2,mse,16,0.1,7.337424,15.236813
2,mse,16,0.15,9.326656,14.593952
2,mae,17,0.05,7.249917,15.999749
2,mae,17,0.075,9.108341,15.308012
2,mae,17,0.1,9.672521,15.40884
2,mae,17,0.15,10.562208,14.867806
2,mse,17,0.05,4.395196,16.597727
2,mse,17,0.075,6.21289,15.258547
2,mse,17,0.1,7.10121,15.703275
2,mse,17,0.15,8.4025,14.167321
2,mae,18,0.05,7.131582,16.959709
2,mae,18,0.075,8.762512,16.577862
2,mae,18,0.1,9.187187,16.438354
2,mae,18,0.15,10.038758,15.726175
2,mse,18,0.05,4.26943,18.256821
2,mse,18,0.075,5.942921,17.461657
2,mse,18,0.1,6.506505,16.954304
2,mse,18,0.15,7.666083,15.998045
2,mae,19,0.05,7.524434,17.505016
2,mae,19,0.075,8.921735,16.980789
2,mae,19,0.1,9.192106,16.753918
2,mae,19,0.15,10.431948,15.71836
2,mse,19,0.05,4.731642,19.311306
2,mse,19,0.075,6.245396,18.551971
2,mse,19,0.1,6.770096,17.796585
2,mse,19,0.15,8.450109,16.025135
2,mae,20,0.05,7.174037,18.31308
2,mae,20,0.075,9.264999,17.516983
2,mae,20,0.1,9.488983,17.276196
2,mae,20,0.15,9.997043,15.002815
2,mse,20,0.05,4.399195,20.913055
2,mse,20,0.075,7.040117,19.336941
2,mse,20,0.1,7.406402,18.928295
2,mse,20,0.15,7.812126,14.675962
2,mae,21,0.05,6.950888,18.858311
2,mae,21,0.075,8.889153,18.100603
2,mae,21,0.1,9.059464,17.619652
2,mae,21,0.15,10.457103,15.182025
2,mse,21,0.05,4.324832,21.936234
2,mse,21,0.075,6.476781,20.290939
2,mse,21,0.1,6.599836,19.451248
2,mse,21,0.15,8.389378,14.833531
2,mae,22,0.05,7.850939,18.673889
2,mae,22,0.075,9.289496,17.489616
2,mae,22,0.1,10.263239,17.065411
2,mae,22,0.15,10.120909,15.747267
2,mse,22,0.05,5.034605,21.473766
2,mse,22,0.075,6.937541,18.853298
2,mse,22,0.1,8.231103,18.164234
2,mse,22,0.15,7.927621,15.640271
2,mae,23,0.05,7.653811,17.978539
2,mae,23,0.075,8.584894,17.305008
2,mae,23,0.1,9.219715,15.910521
2,mae,23,0.15,10.382349,15.248652
2,mse,23,0.05,4.899283,19.945801
2,mse,23,0.075,5.952659,18.297634
2,mse,23,0.1,6.618584,15.860557
2,mse,23,0.15,8.124912,14.825756
3,mae,0,0.05,8.077451,18.471603
3,mae,0,0.075,9.359525,17.532219
3,mae,0,0.1,9.380466,17.007126
3,mae,0,0.15,10.925767,15.393936
3,mse,0,0.05,5.356787,21.832222
3,mse,0,0.075,6.987813,19.699268
3,mse,0,0.1,6.878242,18.529572
3,mse,0,0.15,9.001574,15.208868
3,mae,1,0.05,8.259466,18.353403
3,mae,1,0.075,9.54511,17.302238
3,mae,1,0.1,10.422809,16.513479
3,mae,1,0.15,10.309893,15.08832
3,mse,1,0.05,6.172819,21.434467
3,mse,1,0.075,7.525754,18.825581
3,mse,1,0.1,8.571764,17.384365
3,mse,1,0.15,8.431089,14.914885
3,mae,2,0.05,7.975178,17.796616
3,mae,2,0.075,8.567422,16.283337
3,mae,2,0.1,9.420276,16.379341
3,mae,2,0.15,10.180376,15.221582
3,mse,2,0.05,5.752887,20.773853
3,mse,2,0.075,6.486689,17.108532
3,mse,2,0.1,7.033863,17.217197
3,mse,2,0.15,8.176517,14.958788
3,mae,3,0.05,8.437235,17.876087
3,mae,3,0.075,9.640943,16.641806
3,mae,3,0.1,10.615187,16.060165
3,mae,3,0.15,10.591749,14.482216
3,mse,3,0.05,5.941023,20.352589
3,mse,3,0.075,7.751676,17.477833
3,mse,3,0.1,8.952034,16.448208
3,mse,3,0.15,8.777426,13.738661
3,mae,4,0.05,7.622551,18.009556
3,mae,4,0.075,9.665771,16.965042
3,mae,4,0.1,10.230871,16.310017
3,mae,4,0.15,11.496332,14.24979
3,mse,4,0.05,5.11099,20.537214
3,mse,4,0.075,7.20266,18.379456
3,mse,4,0.1,8.212669,17.019627
3,mse,4,0.15,9.95556,13.486425
3,mae,5,0.05,8.040739,17.909546
3,mae,5,0.075,9.16892,16.344116
3,mae,5,0.1,10.131542,16.287796
3,mae,5,0.15,11.268954,14.341908
3,mse,5,0.05,5.267192,20.474085
3,mse,5,0.075,6.796576,17.24477
3,mse,5,0.1,8.347759,16.90663
3,mse,5,0.15,9.525078,13.706611
3,mae,6,0.05,7.348045,17.97843
3,mae,6,0.075,9.333508,16.641823
3,mae,6,0.1,10.496892,15.844873
3,mae,6,0.15,11.57151,14.137995
3,mse,6,0.05,4.670451,20.302494
3,mse,6,0.075,6.86437,17.956594
3,mse,6,0.1,8.290329,16.681274
3,mse,6,0.15,9.915481,13.258608
3,mae,7,0.05,7.395604,17.931435
3,mae,7,0.075,8.23118,16.702974
3,mae,7,0.1,9.158922,16.461868
3,mae,7,0.15,10.340683,14.517765
3,mse,7,0.05,4.504208,20.379673
3,mse,7,0.075,5.743032,18.443745
3,mse,7,0.1,6.817979,17.761915
3,mse,7,0.15,8.686045,13.702805
3,mae,8,0.05,6.853674,18.484406
3,mae,8,0.075,8.038218,16.948088
3,mae,8,0.1,8.655164,16.701719
3,mae,8,0.15,10.096256,14.312553
3,mse,8,0.05,4.012094,22.046364
3,mse,8,0.075,5.216773,18.954248
3,mse,8,0.1,6.02387,18.026897
3,mse,8,0.15,7.915482,13.255714
3,mae,9,0.05,7.093645,18.485695
3,mae,9,0.075,8.275724,17.14016
3,mae,9,0.1,8.918096,16.461905
3,mae,9,0.15,11.083006,14.215672
3,mse,9,0.05,4.093574,22.226215
3,mse,9,0.075,5.180813,18.7787
3,mse,9,0.1,5.826239,17.55249
3,mse,9,0.15,8.970953,12.900978
3,mae,10,0.05,6.722509,18.36887
3,mae,10,0.075,7.980567,16.878475
3,mae,10,0.1,9.031889,16.260059
3,mae,10,0.15,12.114222,14.400488
3,mse,10,0.05,3.612257,21.774658
3,mse,10,0.075,4.936741,18.538712
