batch_index,metric,tau,area,comp,suff
1,mae,23,0.15,18.167,16.493732
1,mse,23,0.05,16.006857,20.440361
1,mse,23,0.075,15.755835,18.583826
1,mse,23,0.1,17.883999,19.985262
1,mse,23,0.15,21.111013,18.607607
2,mae,0,0.05,9.226149,17.77935
2,mae,0,0.075,9.257805,16.461079
2,mae,0,0.1,10.757487,15.30698
2,mae,0,0.15,12.429421,12.81728
2,mse,0,0.05,6.25505,21.1929
2,mse,0,0.075,6.51519,19.06164
2,mse,0,0.1,8.382778,16.545248
2,mse,0,0.15,11.340397,11.094225
2,mae,1,0.05,8.631149,17.182613
2,mae,1,0.075,9.434032,16.241947
2,mae,1,0.1,10.985272,15.527424
2,mae,1,0.15,13.040555,13.218877
2,mse,1,0.05,6.092874,20.107906
2,mse,1,0.075,6.841028,18.181139
2,mse,1,0.1,9.080976,16.756844
2,mse,1,0.15,11.712337,11.916227
2,mae,2,0.05,9.014342,17.587168
2,mae,2,0.075,10.451173,15.988032
2,mae,2,0.1,11.150879,14.574162
2,mae,2,0.15,13.245923,13.54778
2,mse,2,0.05,6.248754,20.874546
2,mse,2,0.075,8.25854,17.948563
2,mse,2,0.1,8.874565,14.544719
2,mse,2,0.15,12.08539,12.804749
2,mae,3,0.05,9.28743,16.40995
2,mae,3,0.075,9.709045,15.915606
2,mae,3,0.1,10.32547,14.836645
2,mae,3,0.15,11.850419,13.397422
2,mse,3,0.05,6.632256,18.107067
2,mse,3,0.075,7.382841,16.848133
2,mse,3,0.1,8.469,15.00036
2,mse,3,0.15,10.310473,12.721838
2,mae,4,0.05,9.456455,16.728308
2,mae,4,0.075,10.291789,15.685017
2,mae,4,0.1,10.983261,14.754574
2,mae,4,0.15,13.240033,13.502522
2,mse,4,0.05,7.051906,18.629108
2,mse,4,0.075,7.896896,16.733963
2,mse,4,0.1,8.684097,14.395263
2,mse,4,0.15,12.49222,12.575915
2,mae,5,0.05,9.864101,16.810215
2,mae,5,0.075,11.373219,14.950977
2,mae,5,0.1,12.155978,14.892938
2,mae,5,0.15,13.008429,13.83742
2,mse,5,0.05,7.181587,18.435818
2,mse,5,0.075,9.538557,15.363926
2,mse,5,0.1,10.45014,15.080108
2,mse,5,0.15,12.277332,13.356325
2,mae,6,0.05,9.13191,16.396866
2,mae,6,0.075,11.1788,15.122684
2,mae,6,0.1,11.829105,14.56282
2,mae,6,0.15,13.070478,13.452531
2,mse,6,0.05,6.329837,17.530327
2,mse,6,0.075,9.03895,15.273966
2,mse,6,0.1,9.954123,14.012131
2,mse,6,0.15,11.961124,11.990908
2,mae,7,0.05,8.327703,16.919834
